False,True,1.0,125036.52371838258
True,True,1.0,55.769966391402136
True,True,1.0,70.5385083208872
True,True,1.0,54.22184295272736
True,True,1.0,47.40326135641804
True,True,1.0,39.439207041475505
True,True,1.0,43.99595910180925
True,True,1.0,49.508634450931474
True,True,1.0,49.15456228196318
True,True,1.0,77.89556869576971
True,True,1.0,47.16515867802951
True,True,1.0,76.62904162854272
False,False,1.0,60.339970699078485
True,True,1.0,45.01869350750407
True,True,1.0,48.842087863800046
True,True,1.0,46.38737453551342
True,True,1.0,51.6702054604908
True,True,1.0,59.171700258176166
True,True,1.0,59.56011694156785
True,True,1.0,48.13467553797968
True,True,1.0,45.68863055445613
True,True,1.0,41.69584284784847
True,True,1.0,45.014565409308325
True,True,1.0,41.69584284784847
True,True,1.0,55.73312986553996
True,True,1.0,47.066790687932404
True,True,1.0,44.369335607421796
False,False,1.0,74.0044391460516
True,True,1.0,40.41668169201363
True,True,1.0,59.22120895273844
False,True,0.9999999999991805,27.830078986964175
True,True,0.9999999999999047,29.982246712645097
False,True,1.0,70.58193473358023
True,True,0.9999999995858495,21.60479159071432
True,True,1.0,40.82308890870368
True,True,1.0,54.72338368154977
True,True,1.0,40.20817964218692
True,True,1.0,83.51236933067415
False,True,1.0,65.25023144511054
True,True,1.0,39.25435903747477
True,True,1.0,48.62525744255707
True,True,1.0,50.73261932978514
True,True,1.0,40.84592573248524
True,True,1.0,46.16351793328802
True,True,1.0,47.891975213575925
True,True,1.0,45.48102965017778
True,True,1.0,52.16988013748177
True,True,1.0,52.53463151283566
True,True,1.0,59.3174393491834
True,True,1.0,57.01075959742305
False,True,0.9999999999999992,34.741728716538944
False,False,0.9890045205228647,4.510271047273645
False,False,1.0,65.75355681650849
False,False,1.0,41.10269180107034
False,False,1.0,51.412751152726955
True,False,1.0,78.01649962098074
True,False,1.0,77.13490873630538
True,False,1.0,84.84521404392041
True,False,1.0,74.50130013885129
True,False,1.0,61.227949681239565
True,True,0.9999999999999998,35.857755382672735
True,True,1.0,50.71699831393097
True,True,1.0,57.009213117488486
True,True,1.0,77.18548645456556
True,True,1.0,46.8941246793479
True,True,1.0,56.68935281605645
False,True,1.0,64.13035064104253
True,True,1.0,45.236761354775275
True,True,1.0,38.39669705929984
True,True,1.0,41.736827928207155
True,True,1.0,48.83552492769383
True,True,1.0,56.49626745264077
True,True,1.0,81.0637342944748
True,True,1.0,42.01118193251782
True,True,1.0,43.33297951124393
True,True,1.0,54.23081950626283
False,True,1.0,65.8106871749757
True,True,1.0,40.4428408710124
True,True,1.0,57.701969763176386
True,True,1.0,39.82477283861209
False,True,1.0,54.56194584398446
True,True,0.9999999999999484,30.594424062692717
False,True,1.0,44.48577987868301
True,True,0.9999999999247522,23.310235016092854
False,True,1.0,52.934475765195145
True,True,1.0,42.13736023304278
True,True,1.0,69.85201072478104
True,True,1.0,46.8426199200749
True,True,1.0,58.15364578223065
True,True,0.9999999999999999,37.358123642222886
True,True,1.0,39.8676291437965
True,True,1.0,44.803576647930875
False,True,1.0,83.96800043621047
True,True,1.0,52.57138196518003
False,True,1.0,86.30546375280085
True,True,1.0,41.52549698317442
True,True,1.0,38.98474841193069
True,True,1.0,50.072667187232035
True,True,1.0,50.78865311005139
True,True,1.0,45.523663058911836
False,True,0.999999999999998,33.83200961758175
True,True,0.9999999999999992,34.83788220587509
False,False,1.0,68.88512127847682
True,True,1.0,70.60740569376087
False,True,0.9999999999999966,33.30137450667771
True,True,1.0,75.36206861091809
True,True,1.0,87.25920531562144
True,True,1.0,54.45775172607503
True,True,1.0,41.89285313617153
True,True,1.0,45.568371832076835
False,False,0.9993202695095258,7.2938141758945525
True,True,1.0,66.027628542628
True,True,1.0,43.05881083387759
False,True,1.0,72.3027298565475
True,True,0.9999999999999999,36.89327266037652
True,True,1.0,48.064569917491944
True,True,1.0,41.30905181756445
True,True,1.0,54.19433022211979
True,True,1.0,40.70956263914383
True,True,1.0,70.09267335074163
True,True,0.9999999999997549,29.037101368368464
True,True,1.0,59.77413156484126
True,True,1.0,49.343957389579195
True,True,1.0,43.09503558948498
False,False,1.0,65.6290337160299
True,True,0.9999999999999998,35.90331267932695
True,True,0.9999999999999999,36.506444586462514
True,True,1.0,49.71350111477396
True,True,1.0,54.070276306016865
True,True,1.0,43.210238111346655
False,True,1.0,52.22794179082355
True,True,0.9999999999999999,36.595526641366774
True,True,1.0,55.43876254992164
True,True,1.0,38.539029861252075
False,True,1.0,52.42323069927389
True,True,0.9999999999999909,32.32648641965952
True,True,1.0,57.79006592347264
True,True,1.0,52.91548129917098
True,True,1.0,58.529624436616174
True,True,1.0,56.16286553965166
True,True,1.0,49.19973025101252
True,True,1.0,52.433584716335005
False,True,1.0,57.692333500552564
True,True,1.0,62.13497698993694
True,True,1.0,50.43571718859007
True,True,1.0,61.73128338430248
False,True,0.9999999999999947,32.866729606243965
True,True,0.9999999999999996,35.255142956701604
True,True,1.0,52.93063894273816
True,True,1.0,43.177776139250845
True,True,1.0,57.08324286751823
True,True,1.0,42.55276485050851
True,True,1.0,58.24768307678007
True,True,1.0,53.00836307177671
False,True,1.0,79.54449874866476
True,True,1.0,71.71751290005383
True,True,1.0,53.77222242418617
True,True,1.0,48.00147476676674
True,True,1.0,50.123934558896465
True,True,1.0,79.11463926382451
False,False,0.9999999999991515,27.795206405536216
True,True,1.0,49.87465143255996
True,True,1.0,52.03362089667371
True,True,1.0,53.470363999223615
False,False,0.9811907726809671,3.9734077147142677
True,True,0.9999999980904971,20.076422882095667
True,True,1.0,49.749442755456975
True,True,1.0,63.77850613688095
True,True,1.0,45.55435637770015
False,True,1.0,47.286555395005486
True,True,1.0,41.36978433578045
False,True,1.0,77.48448029374607
True,True,1.0,38.59246538860147
True,True,1.0,56.60843309356112
True,False,1.0,63.64148562257302
True,True,1.0,42.78249263389124
True,True,1.0,38.290749857425425
False,True,1.0,88.1549036760724
True,True,0.9999999999999917,32.422795868653985
True,True,1.0,53.04512102719636
True,True,1.0,42.27378563358139
True,True,1.0,45.27515205469465
False,True,1.0,60.64240692431251
True,True,1.0,38.81616724072192
True,True,1.0,66.36551968902228
False,True,1.0,59.96469424830722
True,True,1.0,39.88789190688358
True,True,0.9999999999999893,32.17077389970772
True,True,1.0,52.33206006902072
True,True,1.0,43.2831889107246
True,True,1.0,53.804704601348995
